"","latitude","longitude","neighbourhood_group","room_type","price","minimum_nights"
"22039",40.68683,-73.94411,"Brooklyn","Private room",50,2
"22040",40.67774,-73.96487,"Brooklyn","Entire home/apt",95,7
"22041",40.76121,-73.92341,"Queens","Private room",60,2
"22042",40.84565,-73.91684,"Bronx","Entire home/apt",80,4
"22043",40.60353,-74.01599,"Brooklyn","Entire home/apt",180,3
"22044",40.7606,-73.99345,"Manhattan","Entire home/apt",150,8
"22045",40.63116,-74.12278,"Staten Island","Private room",49,2
"22046",40.63149,-74.12393,"Staten Island","Private room",49,2
"22047",40.77617,-73.98188,"Manhattan","Entire home/apt",249,3
"22048",40.6966,-73.93839,"Brooklyn","Private room",70,3
"22049",40.70626,-73.95212,"Brooklyn","Private room",60,4
"22050",40.74924,-73.75654,"Queens","Private room",49,3
"22051",40.65252,-73.73425,"Queens","Private room",22,1
"22052",40.58017,-73.9616,"Brooklyn","Shared room",50,1
"22053",40.7823,-73.94838,"Manhattan","Entire home/apt",105,5
"22054",40.81184,-73.94488,"Manhattan","Private room",89,3
"22055",40.62241,-74.02863,"Brooklyn","Entire home/apt",115,4
"22056",40.8153,-73.9508,"Manhattan","Private room",65,2
"22057",40.76924,-73.91702,"Queens","Private room",65,1
"22058",40.74176,-73.90631,"Queens","Private room",35,1
"22059",40.86348,-73.92232,"Manhattan","Private room",99,3
"22060",40.70849,-73.96603,"Brooklyn","Private room",83,1
"22061",40.70961,-73.94635,"Brooklyn","Private room",45,1
"22062",40.86448,-73.92351,"Manhattan","Private room",99,3
"22063",40.76075,-73.87943,"Queens","Private room",55,1
"22064",40.63431,-74.02552,"Brooklyn","Entire home/apt",100,3
"22065",40.67453,-73.96785,"Brooklyn","Entire home/apt",158,30
"22066",40.74864,-73.99398,"Manhattan","Private room",89,2
"22067",40.70216,-73.92928,"Brooklyn","Private room",37,2
"22068",40.70886,-73.91742,"Queens","Private room",60,1
"22069",40.76389,-73.87155,"Queens","Shared room",38,1
"22070",40.76305,-73.97841,"Manhattan","Entire home/apt",800,1
"22071",40.7345,-73.98482,"Manhattan","Entire home/apt",325,6
"22072",40.6899,-73.95498,"Brooklyn","Private room",89,1
"22073",40.72194,-73.98941,"Manhattan","Shared room",68,1
"22074",40.80766,-73.94342,"Manhattan","Entire home/apt",700,6
"22075",40.70987,-73.94756,"Brooklyn","Entire home/apt",210,2
"22076",40.71164,-73.9572,"Brooklyn","Entire home/apt",150,30
"22077",40.74128,-73.99986,"Manhattan","Entire home/apt",139,1
"22078",40.79274,-73.94562,"Manhattan","Private room",103,2
"22079",40.67181,-73.95865,"Brooklyn","Private room",45,25
"22080",40.79142,-73.94664,"Manhattan","Private room",90,2
"22081",40.76722,-73.98568,"Manhattan","Entire home/apt",227,5
"22082",40.71869,-73.95158,"Brooklyn","Entire home/apt",100,2
"22083",40.63568,-74.07826,"Staten Island","Entire home/apt",75,4
"22084",40.78549,-73.97664,"Manhattan","Entire home/apt",97,3
"22085",40.75092,-73.75316,"Queens","Private room",50,7
"22086",40.75136,-73.75269,"Queens","Private room",60,7
"22087",40.73018,-73.95464,"Brooklyn","Private room",50,7
"22088",40.74923,-73.80568,"Queens","Entire home/apt",229,1
"22089",40.7203,-73.99172,"Manhattan","Entire home/apt",150,2
"22090",40.68643,-73.91465,"Brooklyn","Private room",50,1
"22091",40.63101,-74.08443,"Staten Island","Entire home/apt",95,4
"22092",40.78866,-73.95435,"Manhattan","Private room",62,3
"22093",40.80617,-73.9415,"Manhattan","Entire home/apt",115,1
"22094",40.70336,-73.90991,"Queens","Private room",55,1
"22095",40.67438,-73.94071,"Brooklyn","Entire home/apt",90,6
"22096",40.83046,-73.94142,"Manhattan","Private room",30,1
"22097",40.80113,-73.94283,"Manhattan","Private room",100,2
"22098",40.70422,-73.92757,"Brooklyn","Private room",71,1
"22099",40.70276,-73.9271,"Brooklyn","Private room",70,1
"22100",40.80623,-73.94047,"Manhattan","Entire home/apt",115,1
"22101",40.666,-73.76333,"Queens","Private room",65,1
"22102",40.58493,-73.81736,"Queens","Entire home/apt",120,1
"22103",40.71168,-73.9657,"Brooklyn","Private room",100,5
"22104",40.6921,-73.93502,"Brooklyn","Private room",59,1
"22105",40.66535,-73.76367,"Queens","Private room",65,1
"22106",40.80171,-73.96623,"Manhattan","Private room",89,5
"22107",40.63052,-73.97161,"Brooklyn","Private room",250,2
"22108",40.68615,-73.78747,"Queens","Private room",80,1
"22109",40.76428,-73.9941,"Manhattan","Entire home/apt",127,3
"22110",40.68769,-73.95254,"Brooklyn","Private room",150,5
"22111",40.63159,-73.92724,"Brooklyn","Entire home/apt",170,2
"22112",40.72196,-73.99664,"Manhattan","Private room",120,6
"22113",40.69708,-73.91237,"Brooklyn","Private room",44,3
"22114",40.7483,-73.94531,"Queens","Private room",71,7
"22115",40.69253,-73.99249,"Brooklyn","Private room",150,2
"22116",40.70973,-73.94552,"Brooklyn","Private room",75,2
"22117",40.76529,-73.92304,"Queens","Private room",53,2
"22118",40.69491,-73.91266,"Brooklyn","Private room",100,1
"22119",40.67841,-73.9698,"Brooklyn","Entire home/apt",175,7
"22120",40.72107,-73.98039,"Manhattan","Entire home/apt",170,3
"22121",40.81733,-73.95413,"Manhattan","Private room",25,1
"22122",40.75125,-73.87644,"Queens","Private room",51,1
"22123",40.76999,-73.94928,"Manhattan","Entire home/apt",95,1
"22124",40.70432,-73.9267,"Brooklyn","Entire home/apt",94,2
"22125",40.6427,-73.91266,"Brooklyn","Private room",69,1
"22126",40.77666,-73.95618,"Manhattan","Private room",105,2
"22127",40.72856,-73.98125,"Manhattan","Entire home/apt",79,2
"22128",40.7381,-73.91893,"Queens","Private room",64,31
"22129",40.67164,-73.95326,"Brooklyn","Private room",40,15
"22130",40.79295,-73.93808,"Manhattan","Private room",62,3
"22131",40.70552,-74.00941,"Manhattan","Entire home/apt",110,7
"22132",40.73581,-74.00666,"Manhattan","Entire home/apt",185,4
"22133",40.80726,-73.93815,"Manhattan","Entire home/apt",177,2
"22134",40.67541,-73.94917,"Brooklyn","Entire home/apt",110,2
"22135",40.74891,-73.97846,"Manhattan","Entire home/apt",235,3
"22136",40.78311,-73.95299,"Manhattan","Private room",80,3
"22137",40.77411,-73.92731,"Queens","Private room",53,5
"22138",40.67148,-73.97766,"Brooklyn","Private room",95,9
"22139",40.76138,-73.9598,"Manhattan","Entire home/apt",115,30
"22140",40.65749,-73.95511,"Brooklyn","Private room",65,2
"22141",40.74397,-73.98405,"Manhattan","Entire home/apt",130,4
"22142",40.72552,-73.98657,"Manhattan","Private room",79,4
"22143",40.69422,-73.96565,"Brooklyn","Entire home/apt",107,2
"22144",40.7233,-73.94187,"Brooklyn","Entire home/apt",116,1
"22145",40.69461,-73.94825,"Brooklyn","Private room",47,3
"22146",40.72771,-73.98983,"Manhattan","Private room",100,2
"22147",40.6754,-73.88989,"Brooklyn","Private room",75,3
"22148",40.71666,-73.94562,"Brooklyn","Entire home/apt",160,5
"22149",40.67091,-73.94888,"Brooklyn","Entire home/apt",275,4
"22150",40.64807,-73.96625,"Brooklyn","Private room",22,3
"22151",40.58186,-73.9602,"Brooklyn","Private room",60,1
"22152",40.81213,-73.9395,"Manhattan","Entire home/apt",70,4
"22153",40.66424,-73.98395,"Brooklyn","Private room",100,3
"22154",40.68144,-73.9426,"Brooklyn","Private room",55,5
"22155",40.81703,-73.9525,"Manhattan","Private room",64,2
"22156",40.84545,-73.93809,"Manhattan","Private room",47,3
"22157",40.74107,-73.99936,"Manhattan","Entire home/apt",250,2
"22158",40.71724,-73.94492,"Brooklyn","Entire home/apt",190,15
"22159",40.8781,-73.89998,"Bronx","Entire home/apt",99,3
"22160",40.68309,-73.95249,"Brooklyn","Private room",88,7
"22161",40.6905,-73.94375,"Brooklyn","Private room",100,1
"22162",40.77048,-73.98252,"Manhattan","Private room",250,3
"22163",40.72571,-73.98789,"Manhattan","Entire home/apt",250,2
"22164",40.69564,-73.99691,"Brooklyn","Entire home/apt",150,3
"22165",40.76616,-73.98916,"Manhattan","Entire home/apt",484,2
"22166",40.6632,-73.98529,"Brooklyn","Private room",50,1
"22167",40.75794,-73.96959,"Manhattan","Entire home/apt",141,8
"22168",40.76352,-73.9831,"Manhattan","Entire home/apt",199,2
"22169",40.81473,-73.96217,"Manhattan","Entire home/apt",140,2
"22170",40.8217,-73.93751,"Manhattan","Private room",79,2
"22171",40.69851,-73.96961,"Brooklyn","Entire home/apt",142,2
"22172",40.68656,-73.9522,"Brooklyn","Private room",80,1
"22173",40.75538,-74.00441,"Manhattan","Shared room",337,27
"22174",40.86437,-73.8485,"Bronx","Private room",47,2
"22175",40.71647,-73.95971,"Brooklyn","Private room",65,20
"22176",40.81217,-73.94056,"Manhattan","Entire home/apt",149,3
"22177",40.67933,-73.96305,"Brooklyn","Entire home/apt",300,5
"22178",40.6961,-73.99329,"Brooklyn","Private room",159,2
"22179",40.68352,-73.96771,"Brooklyn","Private room",60,3
"22180",40.70219,-73.93115,"Brooklyn","Private room",50,3
"22181",40.70464,-74.00715,"Manhattan","Entire home/apt",220,2
"22182",40.76587,-73.98211,"Manhattan","Entire home/apt",380,4
"22183",40.59211,-73.94127,"Brooklyn","Private room",99,1
"22184",40.72428,-73.94686,"Brooklyn","Entire home/apt",120,3
"22185",40.76987,-73.95111,"Manhattan","Entire home/apt",110,14
"22186",40.67414,-73.76454,"Queens","Private room",50,7
"22187",40.75615,-73.91281,"Queens","Private room",30,90
"22188",40.69723,-73.92511,"Brooklyn","Private room",60,5
"22189",40.57706,-73.98439,"Brooklyn","Entire home/apt",110,2
"22190",40.80533,-73.95049,"Manhattan","Private room",75,1
"22191",40.71185,-73.95806,"Brooklyn","Entire home/apt",100,20
"22192",40.79274,-73.94286,"Manhattan","Private room",65,1
"22193",40.73057,-73.986,"Manhattan","Private room",125,2
"22194",40.69377,-73.91269,"Brooklyn","Private room",40,5
"22195",40.86868,-73.85483,"Bronx","Entire home/apt",105,2
"22196",40.70937,-73.95903,"Brooklyn","Entire home/apt",115,4
"22197",40.62723,-73.92635,"Brooklyn","Entire home/apt",75,2
"22198",40.74119,-74.0006,"Manhattan","Private room",429,2
"22199",40.8709,-73.89946,"Bronx","Shared room",60,2
"22200",40.67689,-73.95079,"Brooklyn","Private room",30,3
"22201",40.72449,-73.94486,"Brooklyn","Private room",84,7
"22202",40.71326,-73.99698,"Manhattan","Private room",75,2
"22203",40.68003,-73.91701,"Brooklyn","Private room",50,4
"22204",40.67089,-73.9182,"Brooklyn","Private room",39,1
"22205",40.68476,-73.95471,"Brooklyn","Entire home/apt",160,5
"22206",40.72158,-73.94578,"Brooklyn","Entire home/apt",175,3
"22207",40.75901,-73.81461,"Queens","Private room",47,3
"22208",40.77872,-73.90943,"Queens","Entire home/apt",89,1
"22209",40.63613,-74.02262,"Brooklyn","Private room",29,1
"22210",40.76811,-73.98181,"Manhattan","Private room",95,3
"22211",40.67053,-73.94923,"Brooklyn","Private room",40,5
"22212",40.7542,-73.92849,"Queens","Entire home/apt",145,5
"22213",40.71816,-73.99538,"Manhattan","Private room",90,6
"22214",40.73307,-73.99277,"Manhattan","Entire home/apt",250,7
"22215",40.8155,-73.93986,"Manhattan","Private room",38,3
"22216",40.73443,-73.89635,"Queens","Private room",65,1
"22217",40.84546,-73.89013,"Bronx","Entire home/apt",150,1
"22218",40.66194,-73.99138,"Brooklyn","Entire home/apt",139,3
"22219",40.72147,-73.98774,"Manhattan","Entire home/apt",127,2
"22220",40.73223,-73.95786,"Brooklyn","Entire home/apt",290,10
"22221",40.79806,-73.96085,"Manhattan","Private room",100,2
"22222",40.76313,-73.98978,"Manhattan","Private room",100,1
"22223",40.70896,-73.95119,"Brooklyn","Entire home/apt",150,7
"22224",40.69107,-73.91134,"Brooklyn","Private room",65,2
"22225",40.74123,-73.99522,"Manhattan","Entire home/apt",200,4
"22226",40.71031,-73.87613,"Queens","Entire home/apt",100,4
"22227",40.68698,-73.95228,"Brooklyn","Entire home/apt",148,1
"22228",40.67395,-73.96333,"Brooklyn","Entire home/apt",160,4
"22229",40.78056,-73.95182,"Manhattan","Entire home/apt",147,4
"22230",40.80972,-73.95774,"Manhattan","Entire home/apt",95,2
"22231",40.69345,-73.96632,"Brooklyn","Entire home/apt",130,5
"22232",40.7181,-74.00984,"Manhattan","Entire home/apt",157,2
"22233",40.79416,-73.97044,"Manhattan","Private room",95,1
"22234",40.70127,-73.91764,"Brooklyn","Entire home/apt",120,2
"22235",40.79857,-73.96162,"Manhattan","Entire home/apt",110,30
"22236",40.72439,-73.97607,"Manhattan","Entire home/apt",130,5
"22237",40.72999,-74.0034,"Manhattan","Private room",99,1
"22238",40.71774,-73.89181,"Queens","Entire home/apt",90,6
"22239",40.65694,-73.92728,"Brooklyn","Private room",138,30
"22240",40.79424,-73.93495,"Manhattan","Entire home/apt",125,1
"22241",40.73612,-73.99978,"Manhattan","Entire home/apt",395,1
"22242",40.67156,-73.98366,"Brooklyn","Entire home/apt",100,4
"22243",40.72052,-73.94098,"Brooklyn","Entire home/apt",150,8
"22244",40.72734,-73.98319,"Manhattan","Private room",150,1
"22245",40.63716,-73.88654,"Brooklyn","Entire home/apt",85,2
"22246",40.7729,-73.95738,"Manhattan","Entire home/apt",115,2
"22247",40.69449,-73.91874,"Brooklyn","Private room",50,2
"22248",40.7824,-73.82144,"Queens","Private room",45,1
"22249",40.66491,-73.9544,"Brooklyn","Entire home/apt",160,3
"22250",40.69471,-73.94406,"Brooklyn","Private room",40,2
"22251",40.75236,-73.89172,"Queens","Private room",70,3
"22252",40.6974,-73.92487,"Brooklyn","Private room",80,3
"22253",40.73117,-73.97616,"Manhattan","Private room",55,31
"22254",40.73114,-73.98439,"Manhattan","Entire home/apt",110,7
"22255",40.74443,-73.94298,"Queens","Entire home/apt",225,1
"22256",40.69775,-73.89474,"Queens","Private room",69,2
"22257",40.65377,-73.73087,"Queens","Private room",35,15
"22258",40.77243,-73.95744,"Manhattan","Private room",300,2
"22259",40.74391,-73.97151,"Manhattan","Entire home/apt",350,3
"22260",40.69049,-73.95877,"Brooklyn","Private room",45,2
"22261",40.69054,-73.9328,"Brooklyn","Entire home/apt",150,2
"22262",40.69974,-73.91935,"Brooklyn","Private room",10,5
"22263",40.75656,-73.80385,"Queens","Private room",108,1
"22264",40.63168,-74.12316,"Staten Island","Private room",89,2
"22265",40.7711,-73.92579,"Queens","Private room",70,7
"22266",40.78593,-73.97485,"Manhattan","Entire home/apt",210,30
"22267",40.7902,-73.97568,"Manhattan","Entire home/apt",150,7
"22268",40.70824,-73.94379,"Brooklyn","Private room",55,7
"22269",40.68091,-73.95005,"Brooklyn","Private room",200,1
"22270",40.61901,-74.00045,"Brooklyn","Entire home/apt",120,3
"22271",40.81034,-73.93166,"Bronx","Shared room",165,2
"22272",40.72036,-73.98458,"Manhattan","Private room",155,3
"22273",40.71456,-73.99077,"Manhattan","Private room",95,14
"22274",40.73589,-74.00304,"Manhattan","Entire home/apt",139,3
"22275",40.86517,-73.92318,"Manhattan","Private room",65,1
"22276",40.58092,-73.96139,"Brooklyn","Private room",57,1
"22277",40.81234,-73.91688,"Bronx","Private room",42,5
"22278",40.81387,-73.91553,"Bronx","Private room",42,5
"22279",40.78549,-73.97673,"Manhattan","Private room",90,3
"22280",40.72962,-73.8591,"Queens","Entire home/apt",69,3
"22281",40.78937,-73.9789,"Manhattan","Entire home/apt",376,30
"22282",40.88534,-73.83434,"Bronx","Private room",75,1
"22283",40.71889,-73.99604,"Manhattan","Private room",99,3
"22284",40.74756,-73.88193,"Queens","Private room",85,1
"22285",40.82021,-73.95441,"Manhattan","Private room",69,2
"22286",40.84345,-73.9422,"Manhattan","Private room",100,2
"22287",40.80104,-73.96041,"Manhattan","Private room",45,1
"22288",40.72237,-73.99817,"Manhattan","Private room",10,5
"22289",40.69365,-73.9109,"Brooklyn","Private room",60,7
"22290",40.73242,-73.9868,"Manhattan","Private room",48,2
"22291",40.82097,-73.92739,"Bronx","Entire home/apt",145,2
"22292",40.7503,-74.00473,"Manhattan","Private room",57,1
"22293",40.67686,-73.93032,"Brooklyn","Private room",85,1
"22294",40.72286,-73.98025,"Manhattan","Private room",100,2
"22295",40.76503,-73.83039,"Queens","Private room",45,1
"22296",40.72308,-73.97988,"Manhattan","Private room",100,2
"22297",40.71891,-73.9657,"Brooklyn","Entire home/apt",250,2
"22298",40.75214,-73.8584,"Queens","Private room",40,4
"22299",40.78913,-73.98043,"Manhattan","Entire home/apt",317,31
"22300",40.62919,-74.08107,"Staten Island","Entire home/apt",70,1
"22301",40.76169,-73.76813,"Queens","Private room",70,2
"22302",40.76634,-73.98721,"Manhattan","Private room",61,30
"22303",40.66338,-73.99879,"Brooklyn","Entire home/apt",300,3
"22304",40.6873,-73.966,"Brooklyn","Entire home/apt",92,10
"22305",40.7807,-73.97869,"Manhattan","Entire home/apt",200,4
"22306",40.78822,-73.94871,"Manhattan","Entire home/apt",150,3
"22307",40.68815,-73.91032,"Brooklyn","Entire home/apt",120,2
"22308",40.81131,-73.9582,"Manhattan","Private room",45,1
"22309",40.73953,-74.00841,"Manhattan","Entire home/apt",170,30
"22310",40.72886,-73.9883,"Manhattan","Private room",150,1
"22311",40.85311,-73.88763,"Bronx","Private room",29,4
"22312",40.72261,-73.99348,"Manhattan","Entire home/apt",250,2
"22313",40.71794,-73.99955,"Manhattan","Entire home/apt",195,4
"22314",40.662,-73.93775,"Brooklyn","Private room",15,1
"22315",40.73272,-74.00356,"Manhattan","Entire home/apt",230,2
"22316",40.81053,-73.94332,"Manhattan","Entire home/apt",130,2
"22317",40.75607,-73.83202,"Queens","Private room",78,2
"22318",40.68823,-73.90825,"Brooklyn","Private room",53,1
"22319",40.70743,-74.005,"Manhattan","Private room",100,1
"22320",40.77858,-73.98707,"Manhattan","Entire home/apt",150,28
"22321",40.65935,-73.90279,"Brooklyn","Entire home/apt",89,2
"22322",40.70648,-74.01234,"Manhattan","Entire home/apt",105,12
"22323",40.67523,-73.92326,"Brooklyn","Entire home/apt",80,7
"22324",40.75299,-73.8307,"Queens","Private room",57,1
"22325",40.75729,-73.91591,"Queens","Private room",75,22
"22326",40.73354,-73.95728,"Brooklyn","Entire home/apt",151,1
"22327",40.69103,-73.96106,"Brooklyn","Entire home/apt",197,4
"22328",40.72736,-73.89659,"Queens","Entire home/apt",100,2
"22329",40.67694,-73.95462,"Brooklyn","Private room",88,2
"22330",40.69025,-73.95891,"Brooklyn","Private room",60,4
"22331",40.76876,-73.98359,"Manhattan","Entire home/apt",375,3
"22332",40.69288,-73.93285,"Brooklyn","Private room",45,1
"22333",40.74423,-74.00111,"Manhattan","Entire home/apt",95,1
"22334",40.68295,-73.92536,"Brooklyn","Entire home/apt",82,2
"22335",40.73481,-73.88051,"Queens","Private room",50,3
"22336",40.69045,-73.91507,"Brooklyn","Private room",40,2
"22337",40.7972,-73.94749,"Manhattan","Private room",45,28
"22338",40.63684,-73.95693,"Brooklyn","Private room",60,2
"22339",40.74701,-73.9914,"Manhattan","Private room",105,1
"22340",40.67158,-73.97472,"Brooklyn","Private room",159,1
"22341",40.72054,-73.98471,"Manhattan","Entire home/apt",208,3
"22342",40.70732,-74.01451,"Manhattan","Private room",105,2
"22343",40.68655,-73.86491,"Queens","Private room",69,3
"22344",40.76266,-73.91992,"Queens","Entire home/apt",250,2
"22345",40.68824,-73.91567,"Brooklyn","Entire home/apt",100,2
"22346",40.67544,-73.95655,"Brooklyn","Entire home/apt",80,5
"22347",40.69892,-73.9302,"Brooklyn","Private room",72,1
"22348",40.71866,-73.99633,"Manhattan","Private room",120,3
"22349",40.81217,-73.91777,"Bronx","Private room",41,5
"22350",40.71815,-73.95519,"Brooklyn","Entire home/apt",250,14
"22351",40.66914,-73.95333,"Brooklyn","Private room",50,6
"22352",40.74686,-74.0043,"Manhattan","Entire home/apt",134,3
"22353",40.66443,-73.99348,"Brooklyn","Entire home/apt",150,5
"22354",40.63952,-74.0973,"Staten Island","Entire home/apt",5000,1
"22355",40.69424,-73.9385,"Brooklyn","Entire home/apt",300,2
